mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,param_max_leaf_nodes,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auroc,split1_test_auroc,split2_test_auroc,split3_test_auroc,split4_test_auroc,mean_test_auroc,std_test_auroc,rank_test_auroc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc
4.43904185295105,0.7331984594466079,0.10212349891662598,0.002365932649194624,100,64,"{'max_iter': 100, 'max_leaf_nodes': 64}",0.7273125,0.7324375,0.7276875,0.7250625,0.7338125,0.7292625,0.003307756036953115,20,0.8737508999683145,0.8757348386525606,0.8719680400166417,0.8743392970239313,0.8773009691893927,0.8746188089701683,0.0018054071397963986,20,0.7496971718148292,0.7539300372785697,0.7492517986014228,0.7482201866559753,0.7568141750252364,0.7515826738752067,0.003261077646770442,20
6.777242755889892,0.3898526292555419,0.10581226348876953,0.0007862660483646272,100,128,"{'max_iter': 100, 'max_leaf_nodes': 128}",0.745375,0.7491875,0.748875,0.7478125,0.7546875,0.7491875,0.0030585433624521164,18,0.8837403916482,0.8849389170838636,0.8816716040173093,0.8854374644275581,0.8871542592592102,0.8845885272872283,0.0018250601773450031,18,0.7664629273136248,0.7678627672026703,0.7647492604975672,0.7675634243899395,0.7746438204284666,0.7682564399664538,0.003374933287150326,18
11.409986448287963,0.18001934097268565,0.11396565437316894,0.0004726840258257812,100,256,"{'max_iter': 100, 'max_leaf_nodes': 256}",0.7583125,0.7673125,0.7635,0.7670625,0.7681875,0.764875,0.0036511984333914443,14,0.892338756458658,0.8950271343754702,0.8916303006971767,0.8945953838997118,0.8964616937772633,0.8940106538416559,0.0017801157621945049,14,0.781252929293498,0.7863187923016318,0.7814433547012779,0.784289341016886,0.7898899149681906,0.7846388664562969,0.0032309037497198247,14
20.677486228942872,0.2019166669648724,0.12615351676940917,0.0007079810284407141,100,512,"{'max_iter': 100, 'max_leaf_nodes': 512}",0.7731875,0.774625,0.7725625,0.7770625,0.7789375,0.775275,0.0023977854366060048,10,0.8994570773006396,0.9009473391645385,0.898079545481612,0.901742255785203,0.9031550095540091,0.9006762454572005,0.001765410038624851,11,0.7925448015952338,0.7962626660211458,0.790441880903883,0.796753752351461,0.8020366384012875,0.7956079478546022,0.0039784594685194526,11
37.82532396316528,0.17710221672599133,0.14552412033081055,0.0008318508016022702,100,1024,"{'max_iter': 100, 'max_leaf_nodes': 1024}",0.7770625,0.7793125,0.7754375,0.7805625,0.782375,0.77895,0.0024642443060703396,8,0.9018986559122156,0.9033948883151582,0.8998470529404554,0.9039104317075002,0.9054891133347445,0.9029080284420147,0.001912707400062551,9,0.7969650341485912,0.8014828119340253,0.7957855037491868,0.801002906131537,0.8067725609233243,0.800401763377333,0.003879125177433896,9
7.277168416976929,0.16770648327226162,0.16291193962097167,0.0015568289772366387,200,64,"{'max_iter': 200, 'max_leaf_nodes': 64}",0.738125,0.7470625,0.7455625,0.7406875,0.7471875,0.743725,0.003663075893289659,19,0.8809822573324023,0.8837923339811472,0.8804255246425724,0.8829000752545831,0.8852261709248755,0.8826652724271161,0.0017738439152073643,19,0.7615800021550516,0.7671136999292513,0.7637077587937372,0.76402789476878,0.770433401422141,0.7653725514137922,0.0030856722703692407,19
12.332920742034911,0.1966167845705486,0.17489042282104492,0.001356493434372532,200,128,"{'max_iter': 200, 'max_leaf_nodes': 128}",0.7531875,0.7609375,0.761625,0.762875,0.766,0.760925,0.004240688328561765,16,0.8904579706665979,0.8921793718452063,0.8900342591939809,0.8940853193457002,0.8947394030917621,0.8922992648286495,0.0018803858393823406,15,0.7762941523235649,0.779324087889294,0.7786269351325261,0.7826171837146806,0.7868371049532876,0.7807398928026706,0.003658795409805523,15
21.577777576446532,0.17113651919812728,0.1951277256011963,0.0015278623847114622,200,256,"{'max_iter': 200, 'max_leaf_nodes': 256}",0.7674375,0.777625,0.772375,0.7754375,0.780125,0.7746000000000001,0.004396127557294021,11,0.8985908642199277,0.902058609717789,0.8985329124554206,0.901978303522276,0.903659954418723,0.9009641288668272,0.002051200248364217,10,0.7925892281876269,0.7987876083841378,0.7917552557721391,0.7977309808344343,0.8022148338796281,0.7966155814115933,0.003928046100758209,10
40.2704110622406,0.19594930924473342,0.2261354446411133,0.0013094467248658459,200,512,"{'max_iter': 200, 'max_leaf_nodes': 512}",0.7771875,0.782125,0.777625,0.7805625,0.7856875,0.7806374999999999,0.0031208472407344584,6,0.9041383346055282,0.9056901065815808,0.9030091839028849,0.9070372838698203,0.907591747727125,0.9054933313373879,0.0017223742847329976,6,0.8007370591272628,0.8032054623204653,0.7988251654278691,0.8048538642227561,0.8091263174929656,0.8033495737182637,0.003548237013555399,6
77.62176823616028,4.054666943277195,0.2732823848724365,0.001674023421433398,200,1024,"{'max_iter': 200, 'max_leaf_nodes': 1024}",0.779875,0.7851875,0.780625,0.7846875,0.7864375,0.7833625,0.002615279621761321,2,0.9054478945729109,0.9073996260385412,0.9040248109708274,0.9075665998521242,0.9085255932272843,0.9065929049323376,0.0016272873196689112,5,0.8019207346924354,0.8068721482193443,0.8010968933757171,0.8072018537215925,0.8109703884193865,0.8056124036856952,0.0036562155688212913,5
10.407839679718018,0.18194570889918477,0.21973237991333008,0.0010322137765936404,300,64,"{'max_iter': 300, 'max_leaf_nodes': 64}",0.7479375,0.7571875,0.7560625,0.7506875,0.7588125,0.7541374999999999,0.004128104892078202,17,0.885209948102284,0.889051252159699,0.8858190077981455,0.888016587039234,0.8902971942810881,0.8876787978760902,0.001918737624204206,17,0.767660869096344,0.7770583229230437,0.7728520771462949,0.7730521760860541,0.7793256107885758,0.7739898112080625,0.004002889655716122,17
17.85406074523926,0.23689912658499218,0.24081640243530272,0.00839627125806344,300,128,"{'max_iter': 300, 'max_leaf_nodes': 128}",0.7619375,0.76925,0.7680625,0.7694375,0.7724375,0.768225,0.003459046111285578,13,0.8942908798132182,0.8965454684523119,0.8942145273089039,0.8985999293149173,0.8987957063723968,0.8964893022523496,0.0019892241436518248,13,0.7832586461846004,0.7867733200228461,0.7847260576315928,0.7920452069764946,0.7936321725256454,0.7880870806682359,0.004068194440491281,13
32.094442415237424,0.8603992236485586,0.27363739013671873,0.0049734375405295905,300,256,"{'max_iter': 300, 'max_leaf_nodes': 256}",0.7703125,0.78225,0.7760625,0.7788125,0.782125,0.7779125,0.004439629770600256,9,0.9014760825718441,0.9047859959703334,0.9008204391691722,0.9046080815995349,0.9058782153923065,0.9035137629406382,0.0019906220047296672,8,0.7962642670390719,0.8033531007210445,0.7948349092109855,0.8019315083989721,0.8059431902285171,0.8004653951197183,0.004239019220526107,8
60.566243934631345,0.4229548321111126,0.3329465389251709,0.0018202687268889946,300,512,"{'max_iter': 300, 'max_leaf_nodes': 512}",0.779375,0.78525,0.780625,0.7819375,0.78625,0.7826875,0.002647522426722758,5,0.9057398098749166,0.9072822711431084,0.9049114183066074,0.9083171813164147,0.9090702683956735,0.9070641898073442,0.0015511483380493498,4,0.8036828870262053,0.8057597283187082,0.801561689733636,0.8070068293854328,0.8118989370475654,0.8059820143023094,0.003490985170709697,4
116.40274481773376,0.5323782618968808,0.41120333671569825,0.0012282548126081303,300,1024,"{'max_iter': 300, 'max_leaf_nodes': 1024}",0.78,0.784625,0.78025,0.784375,0.7875,0.78335,0.002854163625302508,3,0.9060186306602364,0.907937730795696,0.9049725670236688,0.9083592280970186,0.9089127695271326,0.9072401852207506,0.0014947008317424055,3,0.8031195208971459,0.8073174636979005,0.8024873194468293,0.8086843927312222,0.8120149845845891,0.8067247362715374,0.003553352943285031,3
13.82350549697876,0.2860190102280033,0.2783003807067871,0.0035101235743985756,400,64,"{'max_iter': 400, 'max_leaf_nodes': 64}",0.754875,0.762625,0.7620625,0.758375,0.767125,0.7610125,0.004139821856070612,15,0.8888765881138655,0.8922275577943594,0.8895031394536691,0.8916793754273628,0.8940058989167583,0.8912585119412031,0.001866505013236347,16,0.773107945323345,0.78219230021613,0.7789555580446835,0.7805404920186684,0.7849854448819188,0.7799563480969491,0.003963198752305137,16
23.219429349899293,0.18632200389800682,0.30062031745910645,0.0023286176457129096,400,128,"{'max_iter': 400, 'max_leaf_nodes': 128}",0.767,0.774,0.77175,0.7734375,0.775125,0.7722625,0.0028478061731796143,12,0.897787788680462,0.8994421659413062,0.8969095966169949,0.9010195912603519,0.9010631609062397,0.8992444606810709,0.0016775774180361272,12,0.7890754544699146,0.7913266176865603,0.789006830831454,0.795824981163639,0.7975637281658544,0.7925595224634845,0.0035209571721089403,12
41.919208669662474,0.3615134390845296,0.34827914237976076,0.0029177662110207664,400,256,"{'max_iter': 400, 'max_leaf_nodes': 256}",0.775125,0.783375,0.7775625,0.7799375,0.7836875,0.7799375000000001,0.00330695290259781,7,0.9032476708411034,0.9061644402248206,0.9023877122458002,0.9058655606412729,0.9071446322172038,0.9049620032340402,0.001821650330261766,7,0.7987620024027882,0.8060840660661737,0.7969079291887674,0.80441220180507,0.8079346993708537,0.8028201797667306,0.004260734892974476,7
76.83519706726074,1.7312491004289783,0.41206860542297363,0.00886188490943573,400,512,"{'max_iter': 400, 'max_leaf_nodes': 512}",0.7793125,0.7858125,0.782375,0.78225,0.7865,0.78325,0.0026229158392903186,4,0.906665473903065,0.9077861090559564,0.905289701391403,0.9092034583661421,0.9094813119321375,0.9076852109297407,0.0015696855782394684,1,0.8053042591918679,0.806556569927939,0.8021191159273009,0.808154540895239,0.8133807334741084,0.807103043883291,0.0037118413378071295,1
145.27855648994446,0.8759854766610546,0.5081394672393799,0.005024391847791818,400,1024,"{'max_iter': 400, 'max_leaf_nodes': 1024}",0.779,0.785625,0.781625,0.78475,0.787125,0.783625,0.0029293770668863853,1,0.906038759431668,0.9080007363704546,0.905041253990886,0.9086726222705209,0.9088755805241712,0.9073257905175401,0.0015196652853490772,2,0.8031568744598685,0.8071045962065946,0.8029119997279652,0.80938298055977,0.8125695874225402,0.8070252076753477,0.0036929127739192083,2
